2026-03-22 15:11:02 | INFO | P5 | === RUN START ===
2026-03-23 14:17:00 | INFO | P5 | repo_dir=cintel-04-rolling-monitoring
2026-03-23 14:17:00 | INFO | P5 | python=3.14.2
2026-03-23 14:17:00 | INFO | P5 | os=Windows 10
2026-03-23 14:17:00 | INFO | P5 | shell=powershell
2026-03-23 14:17:00 | INFO | P5 | cwd=.
2026-03-23 14:17:00 | INFO | P5 | github_actions=False
2026-03-23 14:17:00 | INFO | P5 | ========================
2026-03-23 14:17:00 | INFO | P5 | START main()
2026-03-23 14:17:00 | INFO | P5 | ========================
2026-03-23 14:17:00 | INFO | P5 | ROOT_DIR = .
2026-03-23 14:17:00 | INFO | P5 | DATA_FILE = data\healthcare_analytics_patient_flow_data.csv
2026-03-23 14:17:00 | INFO | P5 | OUTPUT_FILE = artifacts\rolling_healthcare_bethspornitz.csv
2026-03-23 14:17:00 | INFO | P5 | ARTIFACTS_DIR = artifacts
2026-03-23 14:17:00 | INFO | P5 | Loaded 9216 time-series records
2026-03-23 14:17:00 | INFO | P5 | Sorted records by timestamp
2026-03-23 14:17:00 | INFO | P5 | Computed rolling healthcare monitoring signals
2026-03-23 14:17:00 | INFO | P5 | Wrote rolling monitoring file: C:\Repos\cintel-04-rolling-monitoring\artifacts\rolling_healthcare_bethspornitz.csv
2026-03-23 14:17:00 | INFO | P5 | ========================
2026-03-23 14:17:00 | INFO | P5 | Pipeline executed successfully!
2026-03-23 14:17:00 | INFO | P5 | ========================
2026-03-23 14:17:00 | INFO | P5 | END main()
2026-03-23 14:28:20 | INFO | P5 | === RUN START ===
2026-03-23 14:28:20 | INFO | P5 | project=CINTEL
2026-03-23 14:28:20 | INFO | P5 | repo_dir=cintel-04-rolling-monitoring
2026-03-23 14:28:20 | INFO | P5 | python=3.14.2
2026-03-23 14:28:20 | INFO | P5 | os=Windows 10
2026-03-23 14:28:20 | INFO | P5 | shell=powershell
2026-03-23 14:28:20 | INFO | P5 | cwd=.
2026-03-23 14:28:20 | INFO | P5 | github_actions=False
2026-03-23 14:28:20 | INFO | P5 | ========================
2026-03-23 14:28:20 | INFO | P5 | START main()
2026-03-23 14:28:20 | INFO | P5 | ========================
2026-03-23 14:28:20 | INFO | P5 | ROOT_DIR = .
2026-03-23 14:28:20 | INFO | P5 | DATA_FILE = data\healthcare_analytics_patient_flow_data.csv
2026-03-23 14:28:20 | INFO | P5 | OUTPUT_FILE = artifacts\rolling_healthcare_bethspornitz.csv
2026-03-23 14:28:20 | INFO | P5 | ARTIFACTS_DIR = artifacts
2026-03-23 14:28:20 | INFO | P5 | Loaded 9216 time-series records
2026-03-23 14:28:20 | INFO | P5 | Sorted records by timestamp
2026-03-23 14:28:20 | INFO | P5 | Computed rolling healthcare monitoring signals
2026-03-23 14:28:20 | INFO | P5 | Wrote rolling monitoring file: C:\Repos\cintel-04-rolling-monitoring\artifacts\rolling_healthcare_bethspornitz.csv
2026-03-23 14:28:20 | INFO | P5 | ========================
2026-03-23 14:28:20 | INFO | P5 | Pipeline executed successfully!
2026-03-23 14:28:20 | INFO | P5 | ========================
2026-03-23 14:28:20 | INFO | P5 | END main()
2026-03-23 14:31:43 | INFO | P5 | === RUN START ===
2026-03-23 14:31:43 | INFO | P5 | project=CINTEL
2026-03-23 14:31:43 | INFO | P5 | repo_dir=cintel-04-rolling-monitoring
2026-03-23 14:31:43 | INFO | P5 | python=3.14.2
2026-03-23 14:31:43 | INFO | P5 | os=Windows 10
2026-03-23 14:31:43 | INFO | P5 | shell=powershell
2026-03-23 14:31:43 | INFO | P5 | cwd=.
2026-03-23 14:31:43 | INFO | P5 | github_actions=False
2026-03-23 14:31:43 | INFO | P5 | ========================
2026-03-23 14:31:43 | INFO | P5 | START main()
2026-03-23 14:31:43 | INFO | P5 | ========================
2026-03-23 14:31:43 | INFO | P5 | ROOT_DIR = .
2026-03-23 14:31:43 | INFO | P5 | DATA_FILE = data\healthcare_analytics_patient_flow_data.csv
2026-03-23 14:31:43 | INFO | P5 | OUTPUT_FILE = artifacts\rolling_healthcare_bethspornitz.csv
2026-03-23 14:31:43 | INFO | P5 | ARTIFACTS_DIR = artifacts
2026-03-23 14:31:43 | INFO | P5 | Loaded 9216 time-series records
2026-03-23 14:31:43 | INFO | P5 | Sorted records by timestamp
2026-03-23 14:31:43 | INFO | P5 | Computed rolling healthcare monitoring signals
2026-03-23 14:32:35 | INFO | P5 | === RUN START ===
2026-03-23 14:32:35 | INFO | P5 | project=CINTEL
2026-03-23 14:32:35 | INFO | P5 | repo_dir=cintel-04-rolling-monitoring
2026-03-23 14:32:35 | INFO | P5 | python=3.14.2
2026-03-23 14:32:35 | INFO | P5 | os=Windows 10
2026-03-23 14:32:35 | INFO | P5 | shell=powershell
2026-03-23 14:32:35 | INFO | P5 | cwd=.
2026-03-23 14:32:35 | INFO | P5 | github_actions=False
2026-03-23 14:32:35 | INFO | P5 | ========================
2026-03-23 14:32:35 | INFO | P5 | START main()
2026-03-23 14:32:35 | INFO | P5 | ========================
2026-03-23 14:32:35 | INFO | P5 | ROOT_DIR = .
2026-03-23 14:32:35 | INFO | P5 | DATA_FILE = data\healthcare_analytics_patient_flow_data.csv
2026-03-23 14:32:35 | INFO | P5 | OUTPUT_FILE = artifacts\rolling_healthcare_bethspornitz.csv
2026-03-23 14:32:35 | INFO | P5 | ARTIFACTS_DIR = artifacts
2026-03-23 14:32:35 | INFO | P5 | Loaded 9216 time-series records
2026-03-23 14:32:35 | INFO | P5 | Sorted records by timestamp
2026-03-23 14:32:35 | INFO | P5 | Computed rolling healthcare monitoring signals
2026-03-23 14:34:08 | INFO | P5 | === RUN START ===
2026-03-23 14:34:08 | INFO | P5 | project=CINTEL
2026-03-23 14:34:08 | INFO | P5 | repo_dir=cintel-04-rolling-monitoring
2026-03-23 14:34:08 | INFO | P5 | python=3.14.2
2026-03-23 14:34:08 | INFO | P5 | os=Windows 10
2026-03-23 14:34:08 | INFO | P5 | shell=powershell
2026-03-23 14:34:08 | INFO | P5 | cwd=.
2026-03-23 14:34:08 | INFO | P5 | github_actions=False
2026-03-23 14:34:08 | INFO | P5 | ========================
2026-03-23 14:34:08 | INFO | P5 | START main()
2026-03-23 14:34:08 | INFO | P5 | ========================
2026-03-23 14:34:08 | INFO | P5 | ROOT_DIR = .
2026-03-23 14:34:08 | INFO | P5 | DATA_FILE = data\healthcare_analytics_patient_flow_data.csv
2026-03-23 14:34:08 | INFO | P5 | OUTPUT_FILE = artifacts\rolling_healthcare_bethspornitz.csv
2026-03-23 14:34:08 | INFO | P5 | ARTIFACTS_DIR = artifacts
2026-03-23 14:34:08 | INFO | P5 | Loaded 9216 time-series records
2026-03-23 14:34:08 | INFO | P5 | Sorted records by timestamp
2026-03-23 14:34:08 | INFO | P5 | Computed rolling healthcare monitoring signals
2026-03-23 14:45:41 | INFO | P5 | === RUN START ===
2026-03-23 14:45:41 | INFO | P5 | project=CINTEL
2026-03-23 14:45:41 | INFO | P5 | repo_dir=cintel-04-rolling-monitoring
2026-03-23 14:45:41 | INFO | P5 | python=3.14.2
2026-03-23 14:45:41 | INFO | P5 | os=Windows 10
2026-03-23 14:45:41 | INFO | P5 | shell=powershell
2026-03-23 14:45:41 | INFO | P5 | cwd=.
2026-03-23 14:45:41 | INFO | P5 | github_actions=False
2026-03-23 14:45:41 | INFO | P5 | ========================
2026-03-23 14:45:41 | INFO | P5 | START main()
2026-03-23 14:45:41 | INFO | P5 | ========================
2026-03-23 14:45:41 | INFO | P5 | ROOT_DIR = .
2026-03-23 14:45:41 | INFO | P5 | DATA_FILE = data\healthcare_analytics_patient_flow_data.csv
2026-03-23 14:45:41 | INFO | P5 | OUTPUT_FILE = artifacts\rolling_healthcare_bethspornitz.csv
2026-03-23 14:45:41 | INFO | P5 | ARTIFACTS_DIR = artifacts
2026-03-23 14:45:41 | INFO | P5 | Loaded 9216 time-series records
2026-03-23 14:45:41 | INFO | P5 | Sorted records by timestamp
2026-03-23 14:45:41 | INFO | P5 | Computed rolling healthcare monitoring signals
2026-03-23 14:45:45 | INFO | P5 | Wrote rolling monitoring file: C:\Repos\cintel-04-rolling-monitoring\artifacts\rolling_healthcare_bethspornitz.csv
2026-03-23 14:45:45 | INFO | P5 | ========================
2026-03-23 14:45:45 | INFO | P5 | Pipeline executed successfully!
2026-03-23 14:45:45 | INFO | P5 | ========================
2026-03-23 14:45:45 | INFO | P5 | END main()
2026-03-23 14:51:57 | INFO | P5 | === RUN START ===
2026-03-23 14:51:57 | INFO | P5 | project=CINTEL
2026-03-23 14:51:57 | INFO | P5 | repo_dir=cintel-04-rolling-monitoring
2026-03-23 14:51:57 | INFO | P5 | python=3.14.2
2026-03-23 14:51:57 | INFO | P5 | os=Windows 10
2026-03-23 14:51:57 | INFO | P5 | shell=powershell
2026-03-23 14:51:57 | INFO | P5 | cwd=.
2026-03-23 14:51:57 | INFO | P5 | github_actions=False
2026-03-23 14:51:57 | INFO | P5 | ========================
2026-03-23 14:51:57 | INFO | P5 | START main()
2026-03-23 14:51:57 | INFO | P5 | ========================
2026-03-23 14:51:57 | INFO | P5 | ROOT_DIR = .
2026-03-23 14:51:57 | INFO | P5 | DATA_FILE = data\healthcare_analytics_patient_flow_data.csv
2026-03-23 14:51:57 | INFO | P5 | OUTPUT_FILE = artifacts\rolling_healthcare_bethspornitz.csv
2026-03-23 14:51:57 | INFO | P5 | ARTIFACTS_DIR = artifacts
2026-03-23 14:51:57 | INFO | P5 | Loaded 9216 time-series records
2026-03-23 14:51:57 | INFO | P5 | Sorted records by timestamp
2026-03-23 14:51:57 | INFO | P5 | Computed rolling healthcare monitoring signals
2026-03-23 14:52:02 | INFO | P5 | Wrote rolling monitoring file: C:\Repos\cintel-04-rolling-monitoring\artifacts\rolling_healthcare_bethspornitz.csv
2026-03-23 14:52:02 | INFO | P5 | ========================
2026-03-23 14:52:02 | INFO | P5 | Pipeline executed successfully!
2026-03-23 14:52:02 | INFO | P5 | ========================
2026-03-23 14:52:02 | INFO | P5 | END main()
2026-03-23 14:57:17 | INFO | P5 | === RUN START ===
2026-03-23 14:57:17 | INFO | P5 | project=CINTEL
2026-03-23 14:57:17 | INFO | P5 | repo_dir=cintel-04-rolling-monitoring
2026-03-23 14:57:17 | INFO | P5 | python=3.14.2
2026-03-23 14:57:17 | INFO | P5 | os=Windows 10
2026-03-23 14:57:17 | INFO | P5 | shell=powershell
2026-03-23 14:57:17 | INFO | P5 | cwd=.
2026-03-23 14:57:17 | INFO | P5 | github_actions=False
2026-03-23 14:57:17 | INFO | P5 | ========================
2026-03-23 14:57:17 | INFO | P5 | START main()
2026-03-23 14:57:17 | INFO | P5 | ========================
2026-03-23 14:57:17 | INFO | P5 | ROOT_DIR = .
2026-03-23 14:57:17 | INFO | P5 | DATA_FILE = data\healthcare_analytics_patient_flow_data.csv
2026-03-23 14:57:17 | INFO | P5 | OUTPUT_FILE = artifacts\rolling_healthcare_bethspornitz.csv
2026-03-23 14:57:17 | INFO | P5 | ARTIFACTS_DIR = artifacts
2026-03-23 14:57:17 | INFO | P5 | Loaded 9216 time-series records
2026-03-23 14:57:17 | INFO | P5 | Sorted records by timestamp
2026-03-23 14:57:17 | INFO | P5 | Computed rolling healthcare monitoring signals
2026-03-23 14:57:22 | INFO | P5 | Wrote rolling monitoring file: C:\Repos\cintel-04-rolling-monitoring\artifacts\rolling_healthcare_bethspornitz.csv
2026-03-23 14:57:22 | INFO | P5 | ========================
2026-03-23 14:57:22 | INFO | P5 | Pipeline executed successfully!
2026-03-23 14:57:22 | INFO | P5 | ========================
2026-03-23 14:57:22 | INFO | P5 | END main()
2026-03-23 14:59:14 | INFO | P5 | === RUN START ===
2026-03-23 14:59:14 | INFO | P5 | project=CINTEL
2026-03-23 14:59:14 | INFO | P5 | repo_dir=cintel-04-rolling-monitoring
2026-03-23 14:59:14 | INFO | P5 | python=3.14.2
2026-03-23 14:59:14 | INFO | P5 | os=Windows 10
2026-03-23 14:59:14 | INFO | P5 | shell=powershell
2026-03-23 14:59:14 | INFO | P5 | cwd=.
2026-03-23 14:59:14 | INFO | P5 | github_actions=False
2026-03-23 14:59:14 | INFO | P5 | ========================
2026-03-23 14:59:14 | INFO | P5 | START main()
2026-03-23 14:59:14 | INFO | P5 | ========================
2026-03-23 14:59:14 | INFO | P5 | ROOT_DIR = .
2026-03-23 14:59:14 | INFO | P5 | DATA_FILE = data\healthcare_analytics_patient_flow_data.csv
2026-03-23 14:59:14 | INFO | P5 | OUTPUT_FILE = artifacts\rolling_healthcare_bethspornitz.csv
2026-03-23 14:59:14 | INFO | P5 | ARTIFACTS_DIR = artifacts
2026-03-23 14:59:14 | INFO | P5 | Loaded 9216 time-series records
2026-03-23 14:59:14 | INFO | P5 | Sorted records by timestamp
2026-03-23 14:59:14 | INFO | P5 | Computed rolling healthcare monitoring signals
2026-03-23 14:59:19 | INFO | P5 | Wrote rolling monitoring file: C:\Repos\cintel-04-rolling-monitoring\artifacts\rolling_healthcare_bethspornitz.csv
2026-03-23 14:59:19 | INFO | P5 | ========================
2026-03-23 14:59:19 | INFO | P5 | Pipeline executed successfully!
2026-03-23 14:59:19 | INFO | P5 | ========================
2026-03-23 14:59:19 | INFO | P5 | END main()
2026-03-23 15:01:21 | INFO | P5 | === RUN START ===
2026-03-23 15:01:21 | INFO | P5 | project=CINTEL
2026-03-23 15:01:21 | INFO | P5 | repo_dir=cintel-04-rolling-monitoring
2026-03-23 15:01:21 | INFO | P5 | python=3.14.2
2026-03-23 15:01:21 | INFO | P5 | os=Windows 10
2026-03-23 15:01:21 | INFO | P5 | shell=powershell
2026-03-23 15:01:21 | INFO | P5 | cwd=.
2026-03-23 15:01:21 | INFO | P5 | github_actions=False
2026-03-23 15:01:21 | INFO | P5 | ========================
2026-03-23 15:01:21 | INFO | P5 | START main()
2026-03-23 15:01:21 | INFO | P5 | ========================
2026-03-23 15:01:21 | INFO | P5 | ROOT_DIR = .
2026-03-23 15:01:21 | INFO | P5 | DATA_FILE = data\healthcare_analytics_patient_flow_data.csv
2026-03-23 15:01:21 | INFO | P5 | OUTPUT_FILE = artifacts\rolling_healthcare_bethspornitz.csv
2026-03-23 15:01:21 | INFO | P5 | ARTIFACTS_DIR = artifacts
2026-03-23 15:01:21 | INFO | P5 | Loaded 9216 time-series records
2026-03-23 15:01:21 | INFO | P5 | Sorted records by timestamp
2026-03-23 15:01:21 | INFO | P5 | Computed rolling healthcare monitoring signals
2026-03-23 15:01:25 | INFO | P5 | Wrote rolling monitoring file: C:\Repos\cintel-04-rolling-monitoring\artifacts\rolling_healthcare_bethspornitz.csv
2026-03-23 15:01:25 | INFO | P5 | ========================
2026-03-23 15:01:25 | INFO | P5 | Pipeline executed successfully!
2026-03-23 15:01:25 | INFO | P5 | ========================
2026-03-23 15:01:25 | INFO | P5 | END main()
2026-03-23 15:02:46 | INFO | P5 | === RUN START ===
2026-03-23 15:02:46 | INFO | P5 | project=CINTEL
2026-03-23 15:02:46 | INFO | P5 | repo_dir=cintel-04-rolling-monitoring
2026-03-23 15:02:46 | INFO | P5 | python=3.14.2
2026-03-23 15:02:46 | INFO | P5 | os=Windows 10
2026-03-23 15:02:46 | INFO | P5 | shell=powershell
2026-03-23 15:02:46 | INFO | P5 | cwd=.
2026-03-23 15:02:46 | INFO | P5 | github_actions=False
2026-03-23 15:02:46 | INFO | P5 | ========================
2026-03-23 15:02:46 | INFO | P5 | START main()
2026-03-23 15:02:46 | INFO | P5 | ========================
2026-03-23 15:02:46 | INFO | P5 | ROOT_DIR = .
2026-03-23 15:02:46 | INFO | P5 | DATA_FILE = data\healthcare_analytics_patient_flow_data.csv
2026-03-23 15:02:46 | INFO | P5 | OUTPUT_FILE = artifacts\rolling_healthcare_bethspornitz.csv
2026-03-23 15:02:46 | INFO | P5 | ARTIFACTS_DIR = artifacts
2026-03-23 15:02:46 | INFO | P5 | Loaded 9216 time-series records
2026-03-23 15:02:46 | INFO | P5 | Sorted records by timestamp
2026-03-23 15:02:46 | INFO | P5 | Computed rolling healthcare monitoring signals
2026-03-23 15:04:47 | INFO | P5 | Wrote rolling monitoring file: C:\Repos\cintel-04-rolling-monitoring\artifacts\rolling_healthcare_bethspornitz.csv
2026-03-23 15:04:47 | INFO | P5 | ========================
2026-03-23 15:04:47 | INFO | P5 | Pipeline executed successfully!
2026-03-23 15:04:47 | INFO | P5 | ========================
2026-03-23 15:04:47 | INFO | P5 | END main()
2026-03-23 15:05:12 | INFO | P5 | === RUN START ===
2026-03-23 15:05:12 | INFO | P5 | project=CINTEL
2026-03-23 15:05:12 | INFO | P5 | repo_dir=cintel-04-rolling-monitoring
2026-03-23 15:05:12 | INFO | P5 | python=3.14.2
2026-03-23 15:05:12 | INFO | P5 | os=Windows 10
2026-03-23 15:05:12 | INFO | P5 | shell=powershell
2026-03-23 15:05:12 | INFO | P5 | cwd=.
2026-03-23 15:05:12 | INFO | P5 | github_actions=False
2026-03-23 15:05:12 | INFO | P5 | ========================
2026-03-23 15:05:12 | INFO | P5 | START main()
2026-03-23 15:05:12 | INFO | P5 | ========================
2026-03-23 15:05:12 | INFO | P5 | ROOT_DIR = .
2026-03-23 15:05:12 | INFO | P5 | DATA_FILE = data\healthcare_analytics_patient_flow_data.csv
2026-03-23 15:05:12 | INFO | P5 | OUTPUT_FILE = artifacts\rolling_healthcare_bethspornitz.csv
2026-03-23 15:05:12 | INFO | P5 | ARTIFACTS_DIR = artifacts
2026-03-23 15:05:12 | INFO | P5 | Loaded 9216 time-series records
